ts,value
2021-01-01T00:28:30.000+04:00,0.11993853
2021-01-01T00:28:45.000+04:00,0.15511224
2021-01-01T00:29:00.000+04:00,0.012938889
2021-01-01T00:29:15.000+04:00,-0.2048675
2021-01-01T00:29:30.000+04:00,-0.085892886
2021-01-01T00:29:45.000+04:00,-0.18882325
2021-01-01T00:30:00.000+04:00,-0.37054458
2021-01-01T00:30:15.000+04:00,-0.6428429
2021-01-01T00:30:30.000+04:00,-0.66560405
2021-01-01T00:30:45.000+04:00,-0.71431416
2021-01-01T00:31:00.000+04:00,-0.79155916
2021-01-01T00:31:15.000+04:00,-0.888825
2021-01-01T00:31:30.000+04:00,-0.9214978
2021-01-01T00:31:45.000+04:00,-0.9124636
2021-01-01T00:32:00.000+04:00,-1.0290084
2021-01-01T00:32:15.000+04:00,-0.9730183
2021-01-01T00:32:30.000+04:00,-0.79467934
2021-01-01T00:32:45.000+04:00,-0.88537776
2021-01-01T00:33:00.000+04:00,-0.9125996
2021-01-01T00:33:15.000+04:00,-1.1137311
2021-01-01T00:33:30.000+04:00,-1.0031586
2021-01-01T00:33:45.000+04:00,0.346
2021-01-01T00:34:00.000+04:00,-1.0461462
2021-01-01T00:34:15.000+04:00,-1.1169789
2021-01-01T00:34:30.000+04:00,-1.1979529
2021-01-01T00:34:45.000+04:00,-1.3372543
2021-01-01T00:35:00.000+04:00,-1.3085699
2021-01-01T00:35:15.000+04:00,-1.520286
2021-01-01T00:35:30.000+04:00,-1.5633892
2021-01-01T00:35:45.000+04:00,-1.6501663
2021-01-01T00:36:00.000+04:00,-1.6924037
2021-01-01T00:36:15.000+04:00,-2.0312884
2021-01-01T00:36:30.000+04:00,-2.064007
2021-01-01T00:36:45.000+04:00,-2.1772468
2021-01-01T00:37:00.000+04:00,-0.1115
2021-01-01T00:37:15.000+04:00,-2.4498365
2021-01-01T00:37:30.000+04:00,-2.4917607
2021-01-01T00:37:45.000+04:00,-2.474254
2021-01-01T00:38:00.000+04:00,0.1556
2021-01-01T00:38:15.000+04:00,-2.441897
2021-01-01T00:38:30.000+04:00,-2.377021
2021-01-01T00:38:45.000+04:00,-2.3597639
2021-01-01T00:39:00.000+04:00,-2.3119125
2021-01-01T00:39:15.000+04:00,-2.465755
2021-01-01T00:39:30.000+04:00,-2.4297788
2021-01-01T00:39:45.000+04:00,-2.493872
2021-01-01T00:40:00.000+04:00,-2.6819222
2021-01-01T00:40:15.000+04:00,-2.6866176
2021-01-01T00:40:30.000+04:00,-2.6274464
2021-01-01T00:40:45.000+04:00,-2.6262968
2021-01-01T00:41:00.000+04:00,-2.7449567
2021-01-01T00:41:15.000+04:00,0.5649
2021-01-01T00:41:30.000+04:00,-3.00356
2021-01-01T00:41:45.000+04:00,-2.9672804
2021-01-01T00:42:00.000+04:00,-3.143265
2021-01-01T00:42:15.000+04:00,-3.1242025
